id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language,Unnamed: 0,gender,age,hhi,ethnicity,race,f01_how_long_lived_here,f02_housing_status,f03_city_direction,f04_english,f04_spanish,f04_portuguese,f04_chinese,f04_other,f05_num_children,f06_plan_to_move,f07_is_student,f08_car,f08_walk,f08_bike,f08_public,f09_car,f09_walk,f09_bike,f09_public,f10_move_cat1,f10_move_subcat1,f10_move_cat2,f10_move_subcat2,weight
7884,2019,3.0,3.0,7.0,6.0,3.0,2.0,3.0,4.0,3.0,4.0,7.0,4.0,7.0,Male,40.0,White,Yes,Own,No,15 years,"$150,000 to 200,000",No,4.0,Right direction,2.0,5.0,6.0,,Car,"Walk, Public transit, Car",English,493,Male,35 to 44 Years,7.0,non-hispanic,white,15.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,59.501869369653015
7885,2019,3.0,4.0,5.0,6.0,3.0,1.0,,,4.0,3.0,10.0,8.0,7.0,Male,26.0,White,No,Rent,Yes,2 years,"$50,000 to 74,999",No,5.0,Wrong track,5.0,7.0,5.0,Too expensive,Public transit,"Walk, Public transit",English,494,Male,25 to 34 Years,4.0,non-hispanic,white,2.0,Rent,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Cost,General,,,73.31579154673922
7886,2019,8.0,8.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,8.0,8.0,Male,77.0,White,No,Own,No,10 years,"$50,000 to 74,999",No,5.0,Right direction,8.0,9.0,8.0,,Walk,"Walk, Public transit",English,495,Male,75 Years & Over,4.0,non-hispanic,white,10.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,20.605399109082956
7887,2019,10.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,73.0,White,No,Own,Yes,40 years,"$75,000 to $99,999",No,4.0,Right direction,7.0,10.0,10.0,Airplane noise,Car,Car,English,496,Male,65 to 74 Years,5.0,non-hispanic,white,40.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Atmosphere,Noise,,,41.66029840766626
7888,2019,5.0,5.0,7.0,7.0,5.0,1.0,,5.0,3.0,5.0,7.0,7.0,8.0,Female,,White,No,Rent,Yes,11.5 years,,,3.0,Right direction,7.0,7.0,8.0,Cost of housing/not enough beauty/green space,Public transit,"Walk, Public transit, Car",,497,Female,75 Years & Over,,non-hispanic,white,11.0,Rent,right,,,,,,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Cost,Housing,Atmosphere,Nature,39.51449694970123
7889,2019,7.0,7.0,6.0,6.0,4.0,3.0,,4.0,2.0,4.0,7.0,2.0,6.0,Female,34.0,White,No,Own,No,3 years,"$150,000 to 200,000",No,1.0,Right direction,6.0,2.0,7.0,,Public transit,"Walk, Public transit, Car",English,498,Female,25 to 34 Years,7.0,non-hispanic,white,3.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,52.08693196400122
7890,2019,8.0,8.0,8.0,8.0,3.0,2.0,3.0,3.0,4.0,5.0,6.0,7.0,8.0,Female,32.0,White,No,Rent,No,2 years,"$50,000 to 74,999",No,6.0,Not sure,9.0,9.0,8.0,,Bike,Bike,English,499,Female,25 to 34 Years,4.0,non-hispanic,white,2.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,43.27225678688361
7891,2019,8.0,9.0,9.0,10.0,4.0,3.0,4.0,5.0,1.0,4.0,8.0,9.0,9.0,Male,54.0,White,No,Own,No,42 years,"$50,000 to 74,999",No,7.0,Right direction,8.0,9.0,9.0,,Car,"Walk, Public transit, Car",English,500,Male,45 to 54 Years,4.0,non-hispanic,white,42.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,57.9510316747954
7892,2019,10.0,10.0,10.0,10.0,5.0,2.0,5.0,5.0,5.0,5.0,9.0,10.0,10.0,Female,24.0,White,No,Rent,Yes,2 years,"$50,000 to 74,999",No,5.0,Right direction,8.0,7.0,10.0,Cost of housing,Public transit,"Walk, Bike, Public transit, Car",English,501,Female,18 to 24 Years,4.0,non-hispanic,white,2.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cost,Housing,,,201.57621258598903
7893,2019,7.0,9.0,8.0,9.0,4.0,1.0,3.0,3.0,3.0,5.0,10.0,8.0,8.0,Female,40.0,White,Yes,Own,No,20 years,"$200,000 or more",No,3.0,Not sure,9.0,8.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English,502,Female,35 to 44 Years,8.0,non-hispanic,white,20.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,22.39336404409937
7894,2019,6.0,8.0,8.0,5.0,4.0,1.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,Female,28.0,White,No,Rent,No,4 years,"$100,000 to $149,999",No,3.0,Not sure,8.0,8.0,3.0,,Walk,"Walk, Bike, Public transit, Car",English,503,Female,25 to 34 Years,6.0,non-hispanic,white,4.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,54.0607271518136
7895,2019,8.0,8.0,8.0,7.0,,1.0,,3.0,3.0,4.0,9.0,8.0,8.0,Female,62.0,White,No,Rent,No,16 years,"$25,000 to $49,999",No,6.0,Not sure,9.0,9.0,8.0,,Car,"Walk, Public transit, Car",English,504,Female,55 to 64 Years,3.0,non-hispanic,white,16.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,31.416821282757105
7896,2019,1.0,10.0,1.0,8.0,5.0,1.0,4.0,3.0,2.0,5.0,9.0,9.0,10.0,Female,,White,No,Own,Yes,42 years,"$100,000 to $149,999",No,1.0,Wrong track,1.0,5.0,9.0,"Can't wait to move, don't like what the mayor is doing",Car,Car,,505,Female,75 Years & Over,6.0,non-hispanic,white,42.0,Own,wrong,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Political,,,,1.3503347141573343
7897,2019,3.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,7.0,2.0,5.0,Female,50.0,White,No,Rent,Yes,25 years,"$50,000 to 74,999",No,1.0,Wrong track,1.0,8.0,2.0,"Lots collect checks, don't work. Rent goes up each year. Rent's high in general.","Walk, Public transit, Car","Walk, Public transit, Car",English,506,Female,45 to 54 Years,4.0,non-hispanic,white,25.0,Rent,wrong,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Political,,Cost,Housing,27.90749691493988
7898,2019,2.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,Male,33.0,Black/African American,No,Own,No,33 years,"$25,000 to $49,999",No,3.0,Not sure,3.0,2.0,3.0,,Bike,"Walk, Bike, Car",English,507,Male,25 to 34 Years,3.0,non-hispanic,aa,33.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,91.39055842748436
7899,2019,7.0,5.0,10.0,8.0,4.0,2.0,,,3.0,4.0,10.0,10.0,8.0,Male,30.0,White,No,Rent,No,1 year,"$100,000 to $149,999",No,1.0,Not sure,10.0,5.0,8.0,,Public transit,"Walk, Public transit, Car",English,508,Male,25 to 34 Years,6.0,non-hispanic,white,1.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,84.10426191166913
7900,2019,7.0,7.0,6.0,6.0,4.0,2.0,,3.0,4.0,3.0,7.0,4.0,4.0,Female,49.0,Asian,No,Own,No,15 years,"$75,000 to $99,999",No,5.0,Not sure,4.0,5.0,7.0,,Car,"Walk, Bike, Public transit, Car","English, Chinese",509,Female,45 to 54 Years,5.0,non-hispanic,asian,15.0,Own,unsure,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,40.90296708923297
7901,2019,9.0,8.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,7.0,2.0,6.0,Male,41.0,White,Yes,Own,Yes,12 years,"$200,000 or more",No,5.0,Wrong track,9.0,7.0,9.0,"Traffic, cost",Car,"Walk, Public transit, Car",English,510,Male,35 to 44 Years,8.0,non-hispanic,white,12.0,Own,wrong,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Atmosphere,Traffic / bikes,Cost,General,52.43689880395491
7902,2019,7.0,9.0,7.0,7.0,5.0,1.0,5.0,4.0,2.0,4.0,9.0,6.0,9.0,Male,42.0,White,Yes,Own,No,5 years,"$150,000 to 200,000",No,4.0,Right direction,3.0,8.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English,511,Male,35 to 44 Years,7.0,non-hispanic,white,5.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,59.501869369653015
7903,2019,8.0,7.0,7.0,7.0,4.0,3.0,3.0,4.0,3.0,5.0,8.0,6.0,1.0,Male,40.0,White,No,Own,No,10 years,"$100,000 to $149,999",No,3.0,Not sure,7.0,3.0,6.0,,Walk,"Walk, Bike, Public transit, Car",English,512,Male,35 to 44 Years,6.0,non-hispanic,white,10.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,61.47566455746538
7904,2019,8.0,9.0,8.0,9.0,4.0,1.0,,4.0,4.0,5.0,7.0,8.0,9.0,Female,35.0,White,No,Rent,,11 years,"$50,000 to 74,999",,7.0,Right direction,8.0,8.0,6.0,,"Public transit, Car","Walk, Public transit, Car",English,513,Female,35 to 44 Years,4.0,non-hispanic,white,11.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,20.643659432679907
7905,2019,7.0,7.0,7.0,8.0,3.0,1.0,3.0,4.0,4.0,3.0,8.0,9.0,8.0,Female,33.0,White,No,Rent,No,10 years,"$100,000 to $149,999",No,1.0,Right direction,8.0,8.0,8.0,,Public transit,"Walk, Public transit, Car",English,514,Female,25 to 34 Years,6.0,non-hispanic,white,10.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,54.0607271518136
7906,2019,9.0,9.0,7.0,7.0,3.0,1.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,Male,60.0,Asian,No,Rent,No,18,"$50,000 to 74,999",No,4.0,Right direction,10.0,10.0,3.0,,Car,"Walk, Public transit, Car",Chinese,515,Male,55 to 64 Years,4.0,non-hispanic,asian,18.0,Rent,right,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,43.38558916186751
7907,2019,6.0,6.0,6.0,7.0,4.0,1.0,4.0,4.0,4.0,3.0,8.0,8.0,9.0,Male,63.0,White,No,Rent,Yes,20 years,"$25,000 to $49,999",No,1.0,Not sure,1.0,5.0,5.0,Cost,"Walk, Public transit, Car","Walk, Public transit, Car",English,516,Male,55 to 64 Years,3.0,non-hispanic,white,20.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Cost,General,,,61.4603560426126
7908,2019,6.0,7.0,5.0,6.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,7.0,7.0,Female,82.0,White,No,Own,No,60 years,"$50,000 to 74,999",No,5.0,Wrong track,1.0,7.0,7.0,,Walk,"Walk, Car",Italian,517,Female,75 Years & Over,4.0,non-hispanic,white,60.0,Own,wrong,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0
7909,2019,8.0,7.0,8.0,8.0,5.0,3.0,3.0,5.0,5.0,3.0,10.0,10.0,10.0,Male,40.0,Asian,No,Own,Yes,3 years,"$75,000 to $99,999",No,6.0,Not sure,10.0,7.0,7.0,Property tax too high,Public transit,"Walk, Public transit, Car",English,518,Male,35 to 44 Years,5.0,non-hispanic,asian,3.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Cost,Housing,,,63.68266436682848
7910,2019,8.0,8.0,7.0,10.0,5.0,1.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,40.0,White,Yes,Rent,Yes,13 years,"$150,000 to 200,000",No,3.0,Not sure,10.0,10.0,5.0,Cost of housing. We can't afford to buy here and very soon we'll be unable to rent.,Public transit,"Walk, Public transit, Car","Bulgarian, English",519,Female,35 to 44 Years,7.0,non-hispanic,white,13.0,Rent,unsure,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Cost,Housing,,,29.458334609797493
7911,2019,6.0,6.0,10.0,8.0,5.0,3.0,4.0,5.0,3.0,4.0,7.0,7.0,8.0,Female,47.0,White,No,Own,No,9 years,"$200,000 or more",No,7.0,Right direction,8.0,8.0,10.0,,Public transit,"Walk, Public transit, Car",English,520,Female,45 to 54 Years,8.0,non-hispanic,white,9.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,29.65720152635937
7912,2019,9.0,9.0,9.0,8.0,2.0,3.0,3.0,5.0,2.0,5.0,10.0,10.0,10.0,Male,32.0,White,No,Rent,Yes,1 year,"$75,000 to $99,999",Yes,1.0,Right direction,9.0,7.0,10.0,Study,Walk,"Walk, Bike, Public transit, Car",English,521,Male,25 to 34 Years,5.0,non-hispanic,white,1.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Job / school,,,,86.31126172103221
7913,2019,7.0,10.0,7.0,7.0,4.0,1.0,4.0,3.0,4.0,5.0,7.0,8.0,8.0,Female,32.0,White,No,Own,No,32 years,"$50,000 to 74,999",No,5.0,Right direction,1.0,8.0,10.0,,Car,"Walk, Car",English,522,Female,25 to 34 Years,4.0,non-hispanic,white,32.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,43.27225678688361
7914,2019,8.0,8.0,9.0,9.0,5.0,4.0,5.0,5.0,4.0,5.0,9.0,8.0,9.0,Female,39.0,White,Yes,Own,Yes,15 years,"$200,000 or more",,3.0,Right direction,9.0,9.0,9.0,We are smitten by Portland: looking to downsize our lives,"Walk, Public transit","Walk, Public transit, Car",English,523,Female,35 to 44 Years,8.0,non-hispanic,white,15.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Other,,,,22.39336404409937
7915,2019,8.0,8.0,9.0,10.0,5.0,2.0,4.0,4.0,3.0,5.0,10.0,10.0,10.0,Female,45.0,White,No,Rent,No,6 years,"$75,000 to $99,999",No,6.0,Right direction,7.0,8.0,10.0,,Public transit,"Walk, Public transit, Car",English,524,Female,45 to 54 Years,5.0,non-hispanic,white,6.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,40.90296708923297
7916,2019,10.0,10.0,7.0,7.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,Female,61.0,White,No,Rent,No,20 years,"$50,000 to 74,999",No,1.0,Not sure,7.0,2.0,10.0,,Car,"Walk, Public transit, Car",English,525,Female,55 to 64 Years,4.0,non-hispanic,white,20.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,13.342054402011996
7917,2019,7.0,6.0,8.0,8.0,4.0,2.0,3.0,1.0,4.0,5.0,9.0,6.0,7.0,Female,32.0,White,No,Own,No,1 year,"$200,000 or more",No,1.0,Right direction,8.0,8.0,8.0,,Walk,"Walk, Bike, Public transit, Car",English,526,Female,25 to 34 Years,8.0,non-hispanic,white,1.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,45.02196139830312
7918,2019,9.0,9.0,9.0,9.0,5.0,3.0,4.0,4.0,2.0,4.0,8.0,8.0,9.0,Female,81.0,White,No,Own,No,60 years,"$50,000 to 74,999",No,4.0,Right direction,7.0,7.0,8.0,,Car,"Walk, Car",,527,Female,75 Years & Over,4.0,non-hispanic,white,60.0,Own,right,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0
7919,2019,5.0,3.0,8.0,8.0,5.0,1.0,,3.0,5.0,5.0,10.0,7.0,8.0,Male,42.0,White,No,Rent,Yes,15 years,"$200,000 or more",No,3.0,Right direction,8.0,10.0,,Want to buy and everything is way too expensive,Car,"Walk, Public transit, Car",English,528,Male,35 to 44 Years,8.0,non-hispanic,white,15.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Cost,Housing,,,52.43689880395491
7920,2019,10.0,10.0,10.0,10.0,2.0,2.0,3.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,28.0,Hispanic/Latino,No,Rent,Yes,6 years,"$150,000 to 200,000",No,5.0,Right direction,10.0,10.0,7.0,Buy a house999can't afford Somerville,Car,"Walk, Bike, Public transit, Car","English, Spanish",529,Female,25 to 34 Years,7.0,hispanic,,6.0,Rent,right,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cost,Housing,,,52.08693196400122
7921,2019,7.0,7.0,8.0,8.0,5.0,2.0,3.0,4.0,3.0,4.0,7.0,7.0,7.0,Female,57.0,White,No,Own,No,20 years,"$50,000 to 74,999",No,3.0,Right direction,3.0,7.0,7.0,,Bike,"Bike, Car",English,530,Female,55 to 64 Years,4.0,non-hispanic,white,20.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,13.342054402011996
7922,2019,7.0,7.0,,8.0,4.0,3.0,3.0,5.0,2.0,5.0,7.0,5.0,6.0,Male,36.0,White,Yes,Own,No,9 years,"$200,000 or more",No,4.0,Right direction,1.0,1.0,7.0,,"Walk, Car","Walk, Public transit, Car",English,531,Male,35 to 44 Years,8.0,non-hispanic,white,9.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,52.43689880395491
7923,2019,8.0,8.0,9.0,9.0,5.0,2.0,3.0,3.0,3.0,4.0,7.0,8.0,7.0,Female,28.0,White,No,Rent,Yes,1 year,"$100,000 to $149,999",,5.0,Right direction,9.0,7.0,8.0,"If we buy a house, we can't afford to stay",Car,"Walk, Public transit, Car",English,532,Female,25 to 34 Years,6.0,non-hispanic,white,1.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Cost,Housing,,,54.0607271518136
7924,2019,8.0,7.0,8.0,9.0,4.0,2.0,5.0,5.0,4.0,5.0,8.0,10.0,10.0,Female,50.0,White,Yes,Own,No,12 years,"$200,000 or more",No,3.0,Right direction,9.0,7.0,10.0,,Car,"Walk, Public transit, Car",English,533,Female,45 to 54 Years,8.0,non-hispanic,white,12.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,29.65720152635937
7925,2019,8.0,8.0,9.0,9.0,5.0,2.0,4.0,4.0,2.0,5.0,8.0,4.0,4.0,Female,51.0,White,No,Own,No,9 years,"$200,000 or more",No,5.0,Not sure,9.0,5.0,9.0,,Car,"Walk, Public transit, Car",English,534,Female,45 to 54 Years,8.0,non-hispanic,white,9.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,29.65720152635937
7926,2019,7.0,8.0,8.0,7.0,4.0,1.0,4.0,3.0,3.0,4.0,8.0,8.0,8.0,Male,45.0,White,No,Rent,No,2 years,"$200,000 or more",No,5.0,Not sure,8.0,7.0,7.0,,Car,"Public transit, Car",English,535,Male,45 to 54 Years,8.0,non-hispanic,white,2.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,59.70073628621488
7927,2019,7.0,8.0,9.0,9.0,5.0,2.0,3.0,3.0,3.0,5.0,9.0,9.0,9.0,Female,38.0,White,No,Own,No,15 years,"$50,000 to 74,999",No,4.0,Right direction,8.0,8.0,8.0,,Car,"Walk, Bike, Public transit, Car",English,536,Female,35 to 44 Years,4.0,non-hispanic,white,15.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,20.643659432679907
7928,2019,7.0,8.0,8.0,8.0,5.0,2.0,3.0,5.0,5.0,5.0,7.0,8.0,9.0,Female,28.0,White,No,Rent,No,5 years,"$50,000 to 74,999",No,1.0,Not sure,10.0,7.0,8.0,,Car,"Walk, Public transit, Car",English,537,Female,25 to 34 Years,4.0,non-hispanic,white,5.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,43.27225678688361
7929,2019,9.0,9.0,9.0,9.0,3.0,,,3.0,3.0,3.0,8.0,8.0,8.0,Male,64.0,White,No,,No,5 years,,No,5.0,Not sure,8.0,8.0,8.0,,,,English,538,Male,55 to 64 Years,,non-hispanic,white,5.0,Other,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,67.71609673897053
7930,2019,8.0,8.0,5.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0,6.0,2.0,4.0,Male,,White,No,Rent,No,,,No,3.0,Wrong track,7.0,5.0,5.0,,"Walk, Car","Walk, Car",English,539,Male,75 Years & Over,,non-hispanic,white,,Rent,wrong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,33.60086928337603
7931,2019,9.0,9.0,8.0,8.0,1.0,1.0,3.0,2.0,1.0,4.0,8.0,8.0,8.0,Female,40.0,White,No,Own,No,9 years,"$200,000 or more",No,6.0,Not sure,8.0,8.0,6.0,,Public transit,"Walk, Bike, Public transit, Car",English,540,Female,35 to 44 Years,8.0,non-hispanic,white,9.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,22.39336404409937
7932,2019,3.0,4.0,7.0,4.0,3.0,,5.0,3.0,4.0,4.0,8.0,8.0,8.0,Female,79.0,White,No,,No,30 years,"Less than $10,000",No,3.0,Not sure,9.0,8.0,7.0,,"Walk, Public transit","Walk, Public transit",Portuguese,541,Female,75 Years & Over,1.0,non-hispanic,white,30.0,Other,unsure,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,14.892371926330448
7933,2019,8.0,8.0,8.0,10.0,4.0,2.0,3.0,4.0,4.0,4.0,9.0,9.0,9.0,Male,48.0,White,Yes,Own,No,26 years,"$100,000 to $149,999",No,6.0,Right direction,5.0,10.0,9.0,,Bike,"Walk, Bike, Public transit, Car",English,542,Male,45 to 54 Years,6.0,non-hispanic,white,26.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,68.73950203972537
7934,2019,9.0,9.0,7.0,9.0,5.0,2.0,3.0,5.0,3.0,5.0,9.0,8.0,8.0,Male,31.0,White,Yes,Rent,Yes,6 years,"$200,000 or more",No,7.0,Right direction,3.0,9.0,7.0,Too expensive to buy a first home,Bike,"Walk, Bike, Public transit, Car",English,543,Male,25 to 34 Years,8.0,non-hispanic,white,6.0,Rent,right,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Cost,Housing,,,75.06549615815865
7935,2019,7.0,8.0,8.0,8.0,5.0,4.0,3.0,4.0,3.0,4.0,9.0,5.0,7.0,Male,34.0,White,No,Own,No,1 year,"$200,000 or more",No,2.0,Right direction,8.0,9.0,9.0,,Car,"Walk, Bike, Public transit, Car",English,544,Male,25 to 34 Years,8.0,non-hispanic,white,1.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,75.06549615815865
7936,2019,7.0,8.0,9.0,9.0,4.0,1.0,2.0,3.0,2.0,4.0,8.0,7.0,7.0,Female,31.0,White,Yes,Own,No,3 years,"$100,000 to $149,999",No,6.0,Right direction,8.0,9.0,9.0,,Walk,"Walk, Public transit, Car",English,545,Female,25 to 34 Years,6.0,non-hispanic,white,3.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,54.0607271518136
7937,2019,8.0,9.0,10.0,10.0,4.0,2.0,4.0,5.0,4.0,5.0,7.0,10.0,10.0,Female,26.0,White,No,Rent,Yes,2.5 years,"$150,000 to 200,000",No,2.0,Right direction,7.0,8.0,10.0,Grad school,Bike,"Walk, Bike, Public transit",English,546,Female,25 to 34 Years,7.0,non-hispanic,white,2.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Job / school,,,,52.08693196400122
